iter	Passed	Remaining
4759	379764	130843
4760	379840	130762
4761	379920	130682
4762	380001	130603
4763	380080	130522
4764	380159	130443
4765	380238	130362
4766	380320	130283
4767	380399	130203
4768	380477	130123
4769	380552	130041
4770	380632	129962
4771	380708	129881
4772	380788	129801
4773	380867	129721
4774	380942	129640
4775	381019	129559
4776	381100	129480
4777	381184	129401
4778	381261	129321
4779	381342	129241
4780	381418	129160
4781	381493	129079
4782	381572	128999
4783	381653	128919
4784	381729	128838
4785	381807	128758
4786	381879	128675
4787	381957	128595
4788	382039	128516
4789	382116	128435
4790	382193	128355
4791	382268	128273
4792	382350	128194
4793	382431	128115
4794	382510	128035
4795	382588	127955
4796	382665	127874
4797	382746	127794
4798	382823	127714
4799	382903	127634
4800	382982	127554
4801	383062	127474
4802	383141	127394
4803	383222	127315
4804	383302	127235
4805	383375	127153
4806	383465	127077
4807	383548	126998
4808	383623	126917
4809	383699	126836
4810	383782	126757
4811	383872	126681
4812	383992	126614
4813	384069	126533
4814	384155	126456
4815	384235	126376
4816	384315	126296
4817	384392	126216
4818	384469	126135
4819	384553	126056
4820	384638	125978
4821	384713	125897
4822	384792	125817
4823	384869	125736
4824	384944	125655
4825	385020	125574
4826	385098	125494
4827	385187	125417
4828	385267	125337
4829	385341	125255
4830	385417	125174
4831	385498	125095
4832	385575	125014
4833	385648	124932
4834	385727	124852
4835	385807	124773
4836	385883	124692
4837	385969	124614
4838	386046	124533
4839	386135	124456
4840	386212	124376
4841	386304	124300
4842	386384	124220
4843	386460	124139
4844	386554	124064
4845	386637	123985
4846	386727	123909
4847	386802	123827
4848	386897	123752
4849	386975	123672
4850	387058	123593
4851	387145	123516
4852	387232	123438
4853	387315	123360
4854	387410	123284
4855	387492	123205
4856	387571	123125
4857	387664	123050
4858	387749	122972
4859	387826	122891
4860	387905	122811
4861	387986	122731
4862	388070	122653
4863	388156	122575
4864	388245	122498
4865	388322	122418
4866	388401	122337
4867	388485	122259
4868	388566	122180
4869	388660	122104
4870	388742	122025
4871	388821	121945
4872	388903	121866
4873	389020	121798
4874	389099	121718
4875	389177	121637
4876	389255	121557
4877	389336	121477
4878	389413	121397
4879	389496	121318
4880	389582	121240
4881	389663	121161
4882	389752	121084
4883	389839	121006
4884	389925	120928
4885	390005	120849
4886	390092	120771
4887	390174	120692
4888	390274	120618
4889	390358	120540
4890	390437	120460
4891	390514	120379
4892	390598	120300
4893	390675	120220
4894	390752	120139
4895	390831	120059
4896	390920	119982
4897	390995	119901
4898	391073	119820
4899	391151	119740
4900	391233	119661
4901	391314	119581
4902	391391	119500
4903	391466	119419
4904	391547	119340
4905	391627	119260
4906	391707	119180
4907	391784	119099
4908	391861	119019
4909	391936	118937
4910	392011	118856
4911	392087	118775
4912	392160	118693
4913	392239	118613
4914	392322	118534
4915	392401	118454
4916	392477	118373
4917	392559	118294
4918	392639	118214
4919	392721	118135
4920	392800	118055
4921	392877	117975
4922	392960	117896
4923	393038	117815
4924	393118	117736
4925	393197	117655
4926	393277	117576
4927	393356	117496
4928	393430	117414
4929	393506	117333
4930	393584	117253
4931	393661	117172
4932	393736	117091
4933	393817	117011
4934	393894	116931
4935	393965	116848
4936	394040	116767
4937	394118	116687
4938	394197	116607
4939	394272	116525
4940	394351	116445
4941	394431	116365
4942	394515	116287
4943	394597	116208
4944	394674	116127
4945	394756	116048
4946	394829	115966
4947	394905	115885
4948	394980	115804
4949	395055	115723
4950	395130	115642
4951	395207	115561
4952	395284	115480
4953	395363	115400
4954	395442	115320
4955	395520	115240
4956	395597	115159
4957	395672	115078
4958	395751	114998
4959	395836	114920
4960	395915	114840
4961	396047	114775
4962	396182	114711
4963	396292	114640
4964	396371	114560
4965	396453	114481
4966	396534	114401
4967	396609	114320
4968	396694	114242
4969	396771	114161
4970	396848	114080
4971	396922	113999
4972	397000	113919
4973	397084	113840
4974	397169	113762
4975	397257	113684
4976	397357	113610
4977	397441	113531
4978	397521	113452
4979	397599	113371
4980	397685	113293
4981	397775	113216
4982	397867	113140
4983	397959	113063
4984	398043	112985
4985	398122	112905
4986	398203	112825
4987	398285	112746
4988	398364	112666
4989	398440	112585
4990	398515	112504
4991	398590	112423
4992	398670	112343
4993	398747	112262
4994	398826	112182
4995	398903	112101
4996	398990	112024
4997	399065	111942
4998	399144	111862
4999	399220	111781
5000	399302	111702
5001	399382	111622
5002	399458	111541
5003	399536	111461
5004	399611	111380
5005	399690	111300
5006	399764	111218
5007	399841	111138
5008	399916	111056
5009	399989	110975
5010	400064	110894
5011	400144	110814
5012	400223	110734
5013	400297	110652
5014	400376	110572
5015	400450	110491
5016	400527	110410
5017	400597	110328
5018	400685	110250
5019	400761	110169
5020	400841	110089
5021	400918	110008
5022	400997	109929
5023	401077	109849
5024	401160	109770
5025	401238	109690
5026	401314	109608
5027	401391	109528
5028	401466	109447
5029	401539	109365
5030	401613	109284
5031	401697	109205
5032	401784	109127
5033	401868	109048
5034	401955	108970
5035	402038	108892
5036	402122	108813
5037	402205	108734
5038	402286	108654
5039	402368	108575
5040	402449	108496
5041	402530	108416
5042	402606	108335
5043	402687	108256
5044	402759	108174
5045	402839	108094
5046	402914	108013
5047	402992	107932
5048	403070	107852
5049	403148	107772
5050	403235	107694
5051	403313	107614
5052	403430	107544
5053	403512	107465
5054	403596	107386
5055	403673	107305
5056	403748	107224
5057	403831	107145
5058	403916	107067
5059	403995	106987
5060	404078	106908
5061	404161	106828
5062	404240	106748
5063	404321	106669
5064	404402	106589
5065	404482	106510
5066	404560	106429
5067	404648	106352
5068	404726	106271
5069	404805	106191
5070	404882	106110
5071	404953	106028
5072	405031	105948
5073	405104	105866
5074	405184	105787
5075	405262	105706
5076	405339	105626
5077	405418	105546
5078	405500	105466
5079	405579	105386
5080	405654	105305
5081	405730	105224
5082	405805	105143
5083	405887	105064
5084	405975	104986
5085	406060	104908
5086	406141	104828
5087	406218	104748
5088	406296	104667
5089	406373	104587
5090	406447	104505
5091	406524	104425
5092	406601	104344
5093	406675	104263
5094	406755	104183
5095	406834	104103
5096	406913	104023
5097	406991	103943
5098	407067	103862
5099	407145	103782
5100	407221	103701
5101	407299	103621
5102	407375	103540
5103	407473	103465
5104	407561	103387
5105	407636	103306
5106	407723	103228
5107	407805	103148
5108	407886	103069
5109	407964	102989
5110	408036	102907
5111	408112	102826
5112	408195	102747
5113	408273	102667
5114	408358	102588
5115	408434	102507
5116	408511	102427
5117	408587	102346
5118	408663	102265
5119	408740	102185
5120	408817	102104
5121	408893	102023
5122	408973	101944
5123	409059	101865
5124	409142	101786
5125	409223	101707
5126	409308	101628
5127	409385	101548
5128	409470	101469
5129	409552	101390
5130	409627	101309
5131	409706	101229
5132	409787	101149
5133	409864	101069
5134	409938	100987
5135	410016	100907
5136	410091	100826
5137	410168	100745
5138	410247	100665
5139	410323	100585
5140	410394	100503
5141	410471	100422
5142	410552	100343
5143	410634	100263
5144	410713	100183
5145	410791	100103
5146	410867	100022
5147	410942	99941
5148	411023	99862
5149	411176	99800
5150	411251	99719
5151	411334	99639
5152	411423	99562
5153	411497	99481
5154	411579	99401
5155	411662	99322
5156	411736	99241
5157	411814	99161
5158	411895	99081
5159	411968	99000
5160	412048	98920
5161	412128	98840
5162	412209	98761
5163	412294	98682
5164	412371	98601
5165	412460	98524
5166	412541	98444
5167	412624	98365
5168	412715	98288
5169	412792	98208
5170	412874	98128
5171	412949	98047
5172	413026	97967
5173	413099	97885
5174	413179	97805
5175	413259	97726
5176	413336	97645
5177	413410	97564
5178	413485	97483
5179	413562	97402
5180	413642	97322
5181	413721	97242
5182	413801	97163
5183	413877	97082
5184	413959	97003
5185	414038	96923
5186	414116	96842
5187	414192	96761
5188	414283	96684
5189	414366	96605
5190	414443	96525
5191	414516	96443
5192	414593	96363
5193	414674	96283
5194	414749	96202
5195	414827	96122
5196	414903	96041
5197	414981	95961
5198	415060	95881
5199	415135	95800
5200	415209	95719
5201	415288	95639
5202	415363	95558
5203	415446	95479
5204	415527	95399
5205	415607	95319
5206	415723	95248
5207	415801	95168
5208	415877	95087
5209	415952	95006
5210	416031	94926
5211	416108	94845
5212	416184	94765
5213	416263	94685
5214	416347	94606
5215	416428	94526
5216	416504	94446
5217	416582	94365
5218	416666	94286
5219	416745	94206
5220	416825	94127
5221	416908	94047
5222	416986	93967
5223	417069	93888
5224	417144	93807
5225	417222	93727
5226	417300	93647
5227	417378	93566
5228	417455	93486
5229	417539	93407
5230	417620	93327
5231	417709	93250
5232	417783	93169
5233	417860	93088
5234	417938	93008
5235	418020	92928
5236	418100	92849
5237	418180	92769
5238	418271	92692
5239	418350	92612
5240	418431	92532
5241	418512	92452
5242	418594	92373
5243	418674	92293
5244	418751	92213
5245	418831	92133
5246	418911	92053
5247	418987	91972
5248	419064	91892
5249	419144	91812
5250	419227	91733
5251	419310	91654
5252	419389	91574
5253	419468	91494
5254	419549	91414
5255	419625	91334
5256	419704	91253
5257	419783	91173
5258	419861	91093
5259	419937	91013
5260	420014	90932
5261	420092	90852
5262	420172	90772
5263	420252	90692
5264	420332	90613
5265	420411	90532
5266	420484	90451
5267	420560	90371
5268	420639	90290
5269	420720	90211
5270	420804	90132
5271	420884	90052
5272	420964	89972
5273	421044	89893
5274	421125	89813
5275	421209	89734
5276	421291	89655
5277	421369	89574
5278	421445	89494
5279	421520	89413
5280	421593	89332
5281	421673	89252
5282	421747	89171
5283	421828	89091
5284	421909	89012
5285	421983	88931
5286	422058	88850
5287	422139	88770
5288	422218	88690
5289	422293	88609
5290	422370	88529
5291	422448	88449
5292	422524	88368
5293	422608	88289
5294	422683	88208
5295	422760	88128
5296	422832	88046
5297	422912	87967
5298	422991	87887
5299	423072	87807
5300	423148	87726
5301	423221	87645
5302	423298	87565
5303	423374	87484
5304	423455	87405
5305	423528	87323
5306	423601	87242
5307	423677	87161
5308	423757	87082
5309	423832	87001
5310	423912	86921
5311	423988	86841
5312	424066	86760
5313	424145	86680
5314	424224	86600
5315	424301	86520
5316	424379	86440
5317	424457	86360
5318	424534	86279
5319	424610	86199
5320	424686	86118
5321	424768	86039
5322	424845	85958
5323	424927	85879
5324	425006	85799
5325	425082	85718
5326	425160	85638
5327	425239	85558
5328	425314	85477
5329	425391	85397
5330	425470	85317
5331	425544	85236
5332	425617	85155
5333	425696	85075
5334	425777	84995
5335	425854	84915
5336	425930	84835
5337	426010	84755
5338	426090	84675
5339	426163	84594
5340	426246	84515
5341	426319	84434
5342	426399	84354
5343	426485	84275
5344	426565	84195
5345	426651	84117
5346	426735	84038
5347	426817	83958
5348	426900	83879
5349	426978	83799
5350	427051	83718
5351	427129	83638
5352	427203	83557
5353	427282	83477
5354	427356	83396
5355	427440	83317
5356	427561	83245
5357	427645	83166
5358	427722	83086
5359	427810	83007
5360	427889	82928
5361	427966	82847
5362	428041	82766
5363	428118	82686
5364	428187	82604
5365	428266	82524
5366	428342	82444
5367	428423	82364
5368	428501	82284
5369	428578	82204
5370	428653	82123
5371	428731	82043
5372	428808	81962
5373	428887	81882
5374	428965	81802
5375	429041	81722
5376	429121	81642
5377	429198	81562
5378	429281	81482
5379	429360	81402
5380	429444	81323
5381	429522	81243
5382	429596	81162
5383	429671	81082
5384	429752	81002
5385	429835	80923
5386	429911	80842
5387	429985	80761
5388	430067	80682
5389	430144	80602
5390	430219	80521
5391	430293	80440
5392	430368	80359
5393	430451	80280
5394	430530	80200
5395	430609	80120
5396	430687	80040
5397	430759	79959
5398	430839	79879
5399	430915	79799
5400	430990	79718
5401	431067	79638
5402	431141	79557
5403	431215	79476
5404	431305	79398
5405	431387	79319
5406	431463	79238
5407	431550	79160
5408	431624	79079
5409	431702	78999
5410	431785	78919
5411	431870	78841
5412	431949	78761
5413	432050	78685
5414	432128	78605
5415	432209	78525
5416	432286	78445
5417	432366	78365
5418	432453	78286
5419	432530	78206
5420	432613	78127
5421	432692	78047
5422	432776	77968
5423	432864	77890
5424	432939	77809
5425	433018	77729
5426	433092	77648
5427	433171	77568
5428	433248	77488
5429	433327	77408
5430	433403	77327
5431	433480	77247
5432	433555	77166
5433	433633	77086
5434	433704	77005
5435	433778	76924
5436	433866	76846
5437	433946	76766
5438	434024	76686
5439	434099	76605
5440	434180	76526
5441	434258	76446
5442	434334	76365
5443	434413	76285
5444	434489	76205
5445	434566	76124
5446	434650	76045
5447	434727	75965
5448	434805	75885
5449	434895	75807
5450	434971	75727
5451	435085	75653
5452	435162	75572
5453	435245	75493
5454	435327	75414
5455	435405	75334
5456	435488	75254
5457	435573	75175
5458	435656	75096
5459	435734	75016
5460	435813	74936
5461	435894	74856
5462	435974	74777
5463	436061	74698
5464	436153	74620
5465	436230	74540
5466	436339	74465
5467	436417	74385
5468	436493	74305
5469	436568	74224
5470	436644	74144
5471	436724	74064
5472	436794	73982
5473	436871	73902
5474	436947	73822
5475	437027	73742
5476	437104	73662
5477	437182	73581
5478	437259	73501
5479	437331	73420
5480	437406	73340
5481	437492	73261
5482	437569	73180
5483	437647	73100
5484	437723	73020
5485	437802	72940
5486	437876	72859
5487	437963	72781
5488	438044	72701
5489	438129	72622
5490	438209	72542
5491	438298	72464
5492	438383	72385
5493	438472	72307
5494	438558	72228
5495	438645	72149
5496	438726	72070
5497	438802	71989
5498	438882	71910
5499	438967	71831
5500	439047	71751
5501	439132	71672
5502	439207	71591
5503	439292	71512
5504	439376	71433
5505	439460	71354
5506	439539	71274
5507	439618	71194
5508	439697	71114
5509	439773	71034
5510	439859	70955
5511	439936	70875
5512	440014	70795
5513	440096	70715
5514	440174	70635
5515	440255	70555
5516	440330	70475
5517	440412	70395
5518	440498	70316
5519	440576	70236
5520	440655	70156
5521	440737	70077
5522	440820	69998
5523	440906	69919
5524	440987	69839
5525	441065	69759
5526	441150	69680
5527	441237	69601
5528	441324	69523
5529	441403	69443
5530	441478	69362
5531	441560	69283
5532	441675	69208
5533	441752	69128
5534	441823	69047
5535	441904	68967
5536	441985	68888
5537	442063	68808
5538	442143	68728
5539	442230	68649
5540	442304	68568
5541	442378	68487
5542	442454	68407
5543	442533	68327
5544	442613	68247
5545	442691	68167
5546	442768	68087
5547	442848	68007
5548	442923	67927
5549	443001	67847
5550	443080	67767
5551	443157	67686
5552	443233	67606
5553	443311	67526
5554	443390	67446
5555	443470	67366
5556	443543	67285
5557	443620	67205
5558	443698	67125
5559	443777	67045
5560	443860	66966
5561	443940	66886
5562	444025	66807
5563	444111	66728
5564	444193	66648
5565	444278	66569
5566	444356	66489
5567	444437	66410
5568	444510	66329
5569	444595	66250
5570	444681	66171
5571	444764	66092
5572	444847	66012
5573	444926	65932
5574	445009	65853
5575	445085	65773
5576	445161	65692
5577	445240	65612
5578	445317	65532
5579	445394	65452
5580	445472	65372
5581	445549	65291
5582	445622	65211
5583	445707	65132
5584	445784	65051
5585	445861	64971
5586	445939	64891
5587	446024	64812
5588	446100	64732
5589	446179	64652
5590	446260	64572
5591	446340	64492
5592	446415	64412
5593	446495	64332
5594	446572	64252
5595	446654	64172
5596	446736	64093
5597	446819	64013
5598	446897	63933
5599	446974	63853
5600	447053	63773
5601	447143	63695
5602	447218	63614
5603	447303	63535
5604	447383	63455
5605	447466	63376
5606	447551	63297
5607	447633	63217
5608	447714	63138
5609	447799	63059
5610	447880	62979
5611	447965	62900
5612	448078	62825
5613	448163	62746
5614	448247	62666
5615	448323	62586
5616	448407	62507
5617	448483	62426
5618	448564	62347
5619	448644	62267
5620	448718	62186
5621	448799	62107
5622	448873	62026
5623	448951	61946
5624	449027	61866
5625	449103	61785
5626	449175	61704
5627	449251	61624
5628	449331	61544
5629	449413	61465
5630	449490	61384
5631	449575	61305
5632	449665	61227
5633	449742	61147
5634	449829	61068
5635	449916	60989
5636	449995	60909
5637	450082	60830
5638	450166	60751
5639	450254	60672
5640	450332	60592
5641	450416	60513
5642	450496	60433
5643	450578	60353
5644	450653	60273
5645	450733	60193
5646	450807	60112
5647	450884	60032
5648	450959	59952
5649	451034	59871
5650	451111	59791
5651	451187	59711
5652	451265	59631
5653	451345	59551
5654	451424	59471
5655	451506	59391
5656	451582	59311
5657	451658	59231
5658	451735	59151
5659	451811	59070
5660	451885	58990
5661	451964	58910
5662	452042	58830
5663	452120	58750
5664	452195	58669
5665	452273	58589
5666	452351	58509
5667	452432	58429
5668	452511	58349
5669	452595	58270
5670	452675	58190
5671	452755	58111
5672	452832	58030
5673	452913	57951
5674	452993	57871
5675	453067	57790
5676	453144	57710
5677	453219	57630
5678	453305	57551
5679	453385	57471
5680	453463	57391
5681	453543	57311
5682	453623	57231
5683	453706	57152
5684	453783	57072
5685	453861	56992
5686	453937	56911
5687	454015	56831
5688	454089	56751
5689	454167	56671
5690	454247	56591
5691	454325	56511
5692	454407	56431
5693	454491	56352
5694	454570	56272
5695	454655	56193
5696	454732	56113
5697	454809	56033
5698	454889	55953
5699	454966	55873
5700	455045	55793
5701	455128	55713
5702	455257	55639
5703	455336	55559
5704	455431	55482
5705	455515	55402
5706	455597	55323
5707	455675	55243
5708	455753	55162
5709	455828	55082
5710	455909	55002
5711	455994	54923
5712	456081	54844
5713	456165	54765
5714	456245	54685
5715	456323	54605
5716	456402	54525
5717	456481	54445
5718	456561	54365
5719	456639	54285
5720	456719	54205
5721	456800	54126
5722	456880	54046
5723	456960	53966
5724	457049	53887
5725	457128	53808
5726	457209	53728
5727	457291	53648
5728	457368	53568
5729	457447	53488
5730	457530	53409
5731	457611	53329
5732	457734	53254
5733	457813	53174
5734	457901	53095
5735	457985	53016
5736	458064	52936
5737	458139	52856
5738	458220	52776
5739	458294	52695
5740	458372	52615
5741	458448	52535
5742	458525	52455
5743	458601	52375
5744	458678	52294
5745	458752	52214
5746	458830	52134
5747	458907	52054
5748	458982	51973
5749	459067	51894
5750	459145	51814
5751	459222	51734
5752	459300	51654
5753	459387	51575
5754	459467	51495
5755	459548	51415
5756	459620	51335
5757	459701	51255
5758	459780	51175
5759	459866	51096
5760	459943	51016
5761	460023	50936
5762	460104	50856
5763	460181	50776
5764	460259	50696
5765	460334	50616
5766	460415	50536
5767	460491	50456
5768	460571	50376
5769	460649	50296
5770	460728	50216
5771	460802	50135
5772	460879	50055
5773	460955	49975
5774	461037	49895
5775	461118	49816
5776	461195	49735
5777	461272	49655
5778	461352	49575
5779	461430	49495
5780	461503	49415
5781	461585	49335
5782	461662	49255
5783	461742	49175
5784	461824	49096
5785	461912	49017
5786	461999	48938
5787	462084	48858
5788	462166	48779
5789	462243	48699
5790	462324	48619
5791	462413	48540
5792	462530	48464
5793	462613	48385
5794	462695	48305
5795	462777	48225
5796	462859	48146
5797	462940	48066
5798	463021	47986
5799	463102	47907
5800	463184	47827
5801	463262	47747
5802	463339	47667
5803	463421	47587
5804	463498	47507
5805	463575	47427
5806	463654	47347
5807	463735	47267
5808	463823	47188
5809	463914	47110
5810	463992	47030
5811	464071	46950
5812	464156	46870
5813	464235	46790
5814	464310	46710
5815	464392	46630
5816	464468	46550
5817	464547	46470
5818	464627	46390
5819	464705	46310
5820	464782	46230
5821	464860	46150
5822	464953	46072
5823	465036	45992
5824	465108	45911
5825	465186	45831
5826	465268	45752
5827	465346	45672
5828	465428	45592
5829	465505	45512
5830	465593	45433
5831	465675	45353
5832	465758	45274
5833	465842	45194
5834	465926	45115
5835	466006	45035
5836	466087	44955
5837	466165	44875
5838	466266	44797
5839	466370	44720
5840	466450	44640
5841	466541	44561
5842	466622	44482
5843	466701	44402
5844	466783	44322
5845	466863	44242
5846	466948	44163
5847	467029	44083
5848	467107	44003
5849	467185	43923
5850	467267	43843
5851	467345	43763
5852	467420	43683
5853	467498	43603
5854	467577	43523
5855	467663	43444
5856	467748	43364
5857	467825	43284
5858	467908	43205
5859	468010	43127
5860	468097	43048
5861	468180	42968
5862	468260	42888
5863	468347	42809
5864	468421	42728
5865	468498	42648
5866	468574	42568
5867	468649	42488
5868	468724	42408
5869	468797	42327
5870	468874	42247
5871	468953	42167
5872	469026	42086
5873	469103	42006
5874	469182	41926
5875	469257	41846
5876	469333	41766
5877	469408	41686
5878	469521	41609
5879	469602	41529
5880	469683	41449
5881	469769	41370
5882	469847	41290
5883	469922	41210
5884	470001	41130
5885	470082	41050
5886	470158	40970
5887	470234	40889
5888	470306	40809
5889	470384	40729
5890	470463	40649
5891	470545	40569
5892	470623	40489
5893	470705	40410
5894	470785	40330
5895	470866	40250
5896	470943	40170
5897	471024	40090
5898	471106	40010
5899	471231	39934
5900	471308	39854
5901	471389	39775
5902	471467	39694
5903	471547	39615
5904	471638	39536
5905	471727	39457
5906	471810	39377
5907	471894	39297
5908	471973	39217
5909	472052	39138
5910	472131	39058
5911	472213	38978
5912	472296	38898
5913	472384	38819
5914	472460	38739
5915	472541	38659
5916	472626	38580
5917	472701	38499
5918	472776	38419
5919	472856	38339
5920	472934	38259
5921	473052	38182
5922	473137	38103
5923	473217	38023
5924	473303	37944
5925	473383	37864
5926	473458	37784
5927	473541	37704
5928	473621	37624
5929	473698	37544
5930	473779	37464
5931	473863	37385
5932	473937	37304
5933	474018	37224
5934	474093	37144
5935	474175	37064
5936	474254	36984
5937	474335	36905
5938	474412	36825
5939	474488	36744
5940	474564	36664
5941	474638	36584
5942	474715	36504
5943	474790	36424
5944	474865	36343
5945	474950	36264
5946	475031	36184
5947	475114	36104
5948	475193	36024
5949	475274	35945
5950	475358	35865
5951	475436	35785
5952	475511	35705
5953	475593	35625
5954	475675	35545
5955	475752	35465
5956	475835	35386
5957	475916	35306
5958	475997	35226
5959	476074	35146
5960	476148	35066
5961	476226	34986
5962	476303	34906
5963	476376	34825
5964	476452	34745
5965	476530	34665
5966	476608	34585
5967	476681	34505
5968	476760	34425
5969	476840	34345
5970	476926	34265
5971	477052	34189
5972	477130	34109
5973	477212	34029
5974	477293	33949
5975	477367	33869
5976	477445	33789
5977	477524	33709
5978	477600	33629
5979	477683	33549
5980	477766	33470
5981	477847	33390
5982	477922	33310
5983	478005	33230
5984	478084	33150
5985	478163	33070
5986	478243	32990
5987	478318	32910
5988	478393	32830
5989	478471	32750
5990	478548	32670
5991	478623	32589
5992	478698	32509
5993	478772	32429
5994	478849	32349
5995	478929	32269
5996	479010	32189
5997	479087	32109
5998	479168	32029
5999	479245	31949
6000	479321	31869
6001	479404	31789
6002	479483	31709
6003	479562	31630
6004	479643	31550
6005	479721	31470
6006	479794	31389
6007	479872	31309
6008	479950	31229
6009	480026	31149
6010	480104	31069
6011	480178	30989
6012	480260	30909
6013	480348	30830
6014	480429	30750
6015	480505	30670
6016	480581	30590
6017	480662	30510
6018	480742	30430
6019	480822	30350
6020	480899	30270
6021	480979	30190
6022	481055	30110
6023	481129	30030
6024	481207	29950
6025	481285	29870
6026	481370	29791
6027	481454	29711
6028	481534	29631
6029	481610	29551
6030	481691	29471
6031	481780	29392
6032	481868	29313
6033	481946	29233
6034	482030	29153
6035	482110	29073
6036	482189	28993
6037	482273	28914
6038	482348	28833
6039	482427	28753
6040	482506	28674
6041	482583	28594
6042	482662	28514
6043	482739	28434
6044	482814	28353
6045	482895	28274
6046	482981	28194
6047	483076	28115
6048	483158	28035
6049	483275	27958
6050	483361	27878
6051	483440	27798
6052	483518	27718
6053	483598	27638
6054	483685	27559
6055	483766	27479
6056	483843	27399
6057	483930	27319
6058	484014	27240
6059	484095	27160
6060	484171	27080
6061	484253	27000
6062	484326	26920
6063	484402	26840
6064	484488	26760
6065	484567	26680
6066	484646	26600
6067	484726	26520
6068	484805	26441
6069	484893	26361
6070	484981	26282
6071	485063	26202
6072	485143	26122
6073	485226	26042
6074	485342	25964
6075	485417	25884
6076	485495	25804
6077	485576	25724
6078	485656	25644
6079	485735	25565
6080	485816	25485
6081	485903	25405
6082	485990	25326
6083	486080	25246
6084	486156	25166
6085	486234	25086
6086	486311	25006
6087	486397	24927
6088	486471	24846
6089	486548	24766
6090	486628	24686
6091	486710	24607
6092	486785	24527
6093	486864	24447
6094	486937	24366
6095	487015	24286
6096	487096	24207
6097	487176	24127
6098	487256	24047
6099	487334	23967
6100	487409	23887
6101	487487	23807
6102	487566	23727
6103	487648	23647
6104	487720	23567
6105	487800	23487
6106	487880	23407
6107	487958	23327
6108	488037	23247
6109	488113	23167
6110	488190	23087
6111	488268	23007
6112	488346	22927
6113	488426	22847
6114	488503	22767
6115	488580	22687
6116	488659	22607
6117	488739	22527
6118	488818	22447
6119	488897	22367
6120	488982	22288
6121	489058	22208
6122	489140	22128
6123	489217	22048
6124	489295	21968
6125	489369	21888
6126	489442	21808
6127	489519	21728
6128	489596	21647
6129	489673	21568
6130	489752	21488
6131	489826	21407
6132	489907	21328
6133	489983	21248
6134	490065	21168
6135	490146	21088
6136	490221	21008
6137	490299	20928
6138	490376	20848
6139	490458	20768
6140	490533	20688
6141	490607	20608
6142	490684	20528
6143	490763	20448
6144	490836	20368
6145	490911	20288
6146	491011	20209
6147	491097	20129
6148	491186	20050
6149	491269	19970
6150	491345	19890
6151	491427	19810
6152	491510	19730
6153	491597	19651
6154	491674	19571
6155	491752	19491
6156	491827	19411
6157	491908	19331
6158	491990	19251
6159	492071	19171
6160	492152	19091
6161	492233	19011
6162	492315	18932
6163	492399	18852
6164	492478	18772
6165	492556	18692
6166	492637	18612
6167	492716	18532
6168	492792	18452
6169	492873	18372
6170	492956	18293
6171	493038	18213
6172	493114	18133
6173	493193	18053
6174	493291	17974
6175	493369	17894
6176	493458	17814
6177	493535	17734
6178	493612	17654
6179	493695	17574
6180	493781	17495
6181	493861	17415
6182	493944	17335
6183	494025	17255
6184	494149	17177
6185	494231	17097
6186	494314	17017
6187	494396	16937
6188	494476	16858
6189	494558	16778
6190	494641	16698
6191	494716	16618
6192	494796	16538
6193	494876	16458
6194	494954	16378
6195	495034	16298
6196	495116	16218
6197	495219	16139
6198	495308	16060
6199	495394	15980
6200	495476	15900
6201	495551	15820
6202	495632	15740
6203	495712	15660
6204	495787	15580
6205	495866	15500
6206	495945	15420
6207	496023	15340
6208	496102	15260
6209	496184	15181
6210	496264	15101
6211	496343	15021
6212	496428	14941
6213	496510	14861
6214	496587	14781
6215	496667	14701
6216	496741	14621
6217	496818	14541
6218	496896	14461
6219	496972	14381
6220	497084	14302
6221	497166	14223
6222	497246	14143
6223	497324	14063
6224	497402	13983
6225	497480	13903
6226	497564	13823
6227	497640	13743
6228	497719	13663
6229	497800	13583
6230	497874	13503
6231	497952	13423
6232	498030	13343
6233	498111	13263
6234	498188	13183
6235	498271	13104
6236	498351	13024
6237	498429	12944
6238	498509	12864
6239	498590	12784
6240	498673	12704
6241	498751	12624
6242	498874	12545
6243	498963	12466
6244	499045	12386
6245	499132	12306
6246	499210	12226
6247	499288	12146
6248	499368	12066
6249	499452	11986
6250	499532	11906
6251	499637	11827
6252	499721	11747
6253	499799	11667
6254	499882	11587
6255	499964	11508
6256	500043	11428
6257	500123	11348
6258	500199	11268
6259	500277	11188
6260	500361	11108
6261	500441	11028
6262	500525	10948
6263	500603	10868
6264	500683	10788
6265	500764	10708
6266	500845	10629
6267	500920	10549
6268	501003	10469
6269	501086	10389
6270	501165	10309
6271	501243	10229
6272	501318	10149
6273	501399	10069
6274	501477	9989
6275	501558	9909
6276	501639	9829
6277	501715	9749
6278	501793	9669
6279	501870	9589
6280	501964	9510
6281	502049	9430
6282	502126	9350
6283	502248	9271
6284	502329	9191
6285	502409	9111
6286	502492	9031
6287	502575	8951
6288	502657	8871
6289	502741	8791
6290	502816	8711
6291	502895	8632
6292	502979	8552
6293	503062	8472
6294	503141	8392
6295	503219	8312
6296	503308	8232
6297	503383	8152
6298	503465	8072
6299	503545	7992
6300	503618	7912
6301	503697	7832
6302	503782	7752
6303	503869	7673
6304	503951	7593
6305	504036	7513
6306	504112	7433
6307	504192	7353
6308	504270	7273
6309	504344	7193
6310	504426	7113
6311	504504	7033
6312	504585	6953
